Clan,Escudo,Puesto,Nombre,Trofeos,Donaciones,Rol;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#11,怎么是你,5807,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#12,2k8,5766,0,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#13,치킨맥주,5714,40,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#14,二龙湖赛哥,5714,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#15,Εlιαlχ,5711,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#16,宜少,5711,0,Colíder;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#17,伊尔神思因,5671,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#18,乌鲁咔咔,5666,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#19,HYDRA,5652,0,Colíder;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#20,羊大爷,5638,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#21,KsDFsN,5611,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#22,Ben,5609,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#23,X-masterpogi,5598,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#24,往往无痕,5595,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#25,Wilkie,5584,38,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#26,we,5570,60,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#27,释空Sky,5565,18,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#28,金金金大医生,5564,0,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#29,林欢,5551,20,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#30,狂野之湿,5545,0,Colíder;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#31,淡墨青衫,5525,20,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#32,david,5511,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#33,一遇风云便化龍,5511,18,Colíder;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#34,烂漫人生,5484,20,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#35,张传奇,5462,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#36,leon,5443,10,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#37,王艾哥哥,5392,0,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#38,卡娅是我亲爱的,5385,0,Colíder;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#39,渔村,5350,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#40,里斯本九0,5289,20,Veterano;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#41,萌宝宝,5270,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#42,荒城以北'',5261,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#43,Lange One,5207,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#44,主人,5203,0,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#45,海之心,4541,88,Miembro;
白银帝国,https://statsroyale.com/images/clanwars/16000178_magical.png,#46,JonathanZ,4448,50,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#1,St. Pauli☠️☠️☠️,6508,381,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#2,Tiltdrian,6128,468,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#3,RaZorReturned,5902,0,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#4,❤️Goldschatz❤️,5812,330,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#5,One,5802,352,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#6,OUTLAW,5738,373,Líder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#7,Abu Habib,5708,350,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#8,Baris,5655,318,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#9,capital bra,5644,380,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#10,kay,5622,120,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#11,Generator,5618,116,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#12,Snackbar,5613,518,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#13,Haumindo,5529,188,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#14,Sahin Lee,5528,343,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#15,187er,5519,0,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#16,Simon,5499,44,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#17,Sebbo,5491,622,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#18,Gabriel,5457,10,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#19,nimorius,5431,344,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#20,Boom Shakalaka,5422,306,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#21,Sezo,5419,112,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#22,Bero,5383,20,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#23,Jonas™️,5363,40,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#24,wiZZle,5359,148,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#25,[45eR]PAsozial,5356,28,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#26,Bounty,5346,244,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#27,FCBGAMER1900,5342,80,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#28,GoLemReApeR,5333,506,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#29,Banger,5328,140,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#30,leon,5278,130,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#31,187er,5272,60,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#32,Dom Mr.Rache,5268,496,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#33,smashit,5256,202,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#34,TheRealCleooo,5249,481,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#35,Rambo,5248,270,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#36,1Serg7,5229,118,Colíder;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#37,Raim,5225,338,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#38,MCftw,5222,271,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#39,Samet,5222,0,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#40,MrToast,5217,338,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#41,Aizar,5215,500,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#42,iPancake_xD,5212,451,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#43,Envy,5205,222,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#44,Mohrids,5172,8,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#45,Percy Jackson,5157,194,Veterano;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#46,Hero_Running,5156,797,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#47,Tietram,5085,489,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#48,Glykohlether,5082,700,Miembro;
Supremos™,https://statsroyale.com/images/clanwars/16000012_magical.png,#49,Zambo,4932,30,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#1,AYisGOD,6417,696,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#2,DON FELIKONG,6402,30,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#3,Nova l Sparky,6288,68,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#4,AMED,6174,10,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#5,VORTEX-YT,6115,387,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#6,marcial,6002,322,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#7,dafran96,5850,1594,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#8,tarrant的小号,5818,520,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#9,Bryan,5701,1335,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#10,J.Killer,5679,56,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#11,jose Eduardo,5658,1010,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#12,Chiki02,5643,224,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#13,™Gameon™⬆☣⬇⚠,5603,20,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#14,DavidBueno,5602,114,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#15,the-luchos,5600,590,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#16,Amdres YouTube,5600,140,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#17,MRMELTAR,5559,103,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#18,el rey acordion,5540,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#19,Joshy,5538,56,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#20,king fenix,5530,294,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#21,lolotan,5528,599,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#22,BlackStar HD,5522,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#23,Wolf,5521,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#24,Bob.Marley,5515,132,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#25,EDWIN,5514,345,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#26,Erick,5500,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#27,Fabian19!,5500,622,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#28,Etzio,5490,480,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#29,xXcEjAzNeGrAzXx,5489,472,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#30,Geoffrey,5487,38,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#31,Akira,5461,188,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#32,⚡Scoft⚡,5453,454,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#33,santiz95,5419,230,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#34,GALI55142,5417,557,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#35,juan D,5398,1282,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#36,sebastian,5336,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#37,Sebastian,5325,504,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#38,Majestic,5311,984,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#39,Leafar,5307,20,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#40,Nova I Brandon™,5300,1207,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#41,Alejandro09,5276,660,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#42,carlos-mugiwara,5275,77,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#43,⚡⚡Daviid⚡⚡,5253,315,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#44,⚡DESTRUCTOR⚡,5235,298,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#45,JCMR,5234,1066,Veterano;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#46,JON SNOW,5225,128,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#47,moreno12gamer,5222,0,Miembro;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#48,CRAZYDOG,5218,606,Líder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#49,YD LANCELOT,5209,10,Colíder;
Golems Vendetta,https://statsroyale.com/images/clanwars/16000044_magical.png,#50,brian,5069,10,Miembro;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#1,24Ernesto,6417,0,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#2,SoulGenius,6352,0,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#3,(._.),6260,10,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#4,Tauron_E5150,6215,106,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#5,Sasaa,6213,54,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#6,Mamuti,6110,0,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#7,⚪️Delija35❤️,5937,4,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#8,PlanB,5886,124,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#9,MrLuka,5860,0,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#10,CIPO,5858,18,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#11,Čerčil02,5828,0,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#12,YureMan,5825,0,Miembro;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#13,NoahTheRoyale,5727,0,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#14,SG_Stefan,5717,26,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#15,Adrian 1963,5667,28,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#16,BoomShakaLaka,5627,69,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#17,C3K4,5603,0,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#18,Prof. Oak,5599,20,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#19,Kully,5588,0,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#20,Large,5545,10,Colíder;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#21,MiljanKing I,5539,62,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#22,bedoo,5523,0,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#23,BUDA I 我有多糟糕,5512,128,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#24,Dex,5509,28,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#25,NIGHTMARE,5503,48,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#26,jale,5500,60,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#27,legendary,5449,38,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#28,Petrooo,5418,15,Veterano;
GlobalEmpire™,https://statsroyale.com/images/clanwars/16000009_magical.png,#29,Marko YouTube,5408,40,Veterano;
